nces_school_id,event_id,event_label,affected_graduation_year,pre_graduation_years,n_pre_years_available,pre_years_available,pre_enrollment,pre_grade12_enrollment,pre_frl_share,pre_black_share,pre_hispanic_share,pre_teacher_fte,pre_student_teacher_ratio,pre_locale
220084000625,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",1178.0,273.0,0.5627104716872333,0.2300916849267673,0.23472350363279892,67.0,17.605357142857144,12
220084000629,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",390.5,,0.9074518440602196,0.8690717244099665,0.014890539740976901,25.0,15.676282051282051,21
220084000630,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",584.0,,0.9040292524726491,0.5651978852362395,0.2043817130993956,33.0,17.696969696969695,21
220084000631,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",297.0,,0.9238727031290788,0.608150132222588,0.02613240418118465,18.314999999999998,16.30398376428142,21
220084000632,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",755.5,,0.8630932985771695,0.5387151080699468,0.09910756308605764,38.5,19.518939393939394,21
220084000633,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220084000634,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",481.5,,0.7104362703165099,0.35039660937864525,0.0658099385644295,38.0,12.679166666666667,12
220084000635,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",277.5,,0.9491199478487614,0.736897001303781,0.044100391134289346,23.5,11.79800724637681,21
220084000636,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",812.0,,0.6668949408079843,0.2893560545734458,0.2849976110845676,47.5,17.098182624113477,12
220084000637,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",441.0,,0.18733788957964503,0.046291531145786144,0.0420560747663551,31.0,14.225806451612904,12
220084000638,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",374.5,,0.9665169020111254,0.8175402938239908,0.07818071601768645,26.0,14.417037037037037,21
220084000639,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",525.5,,0.9619285662537129,0.7408389480547707,0.026093965080055,34.0,15.455882352941174,21
220084000640,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",581.5,,0.8346621805731615,0.4737853783364333,0.0536183937731758,36.5,15.942942942942944,21
220084000641,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",194.0,,0.9750990379173741,0.8879052469884388,0.0326084027272482,16.5,11.727777777777778,21
220084000642,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",801.0,176.0,0.5421815785137585,0.3860814914200974,0.078730315655674,51.0,15.905222437137331,21
220084000643,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",428.0,,0.7069096431283219,0.1498118134194239,0.3062142541092411,31.0,13.809375,12
220084000644,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",594.5,,0.8113183719570684,0.5278808879202211,0.27589152434629116,32.5,18.39798850574713,13
220084000646,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220084000647,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",381.0,,0.727491220900836,0.2708984117968928,0.2237267708845591,29.0,13.120238095238095,13
220084000648,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",477.0,,0.8941529466071704,0.5351746422526542,0.051746422526542504,37.5,12.71941678520626,21
220084000649,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",584.0,,0.9351968608086063,0.5209823200035272,0.26697970401069904,31.5,18.53787878787879,21
220084000650,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220084000651,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",482.5,,0.9471577193027672,0.6642461964038727,0.0725475288437583,33.0,14.674193548387098,21
220084000652,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",249.0,,0.9800435589255466,0.856908929579737,0.0584092925707832,21.5,11.591991341991342,13
220084000653,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",393.0,,0.9419466403162056,0.6537341377158311,0.2437460994383191,25.5,15.464285714285715,13
220084000654,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",1236.0,274.0,0.774765269976365,0.5363878197760659,0.1985131309321026,70.5,17.579090909090908,21
220084000655,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",429.0,,0.9577751196172248,0.6458732057416268,0.0338516746411483,31.0,13.838709677419356,21
220084000656,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",735.5,,0.8978699385594788,0.6331528980679546,0.06615034421496775,50.0,14.71,21
220084000657,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",186.5,,0.9812259214536254,0.9088321545627047,0.04016445287792535,13.0,14.43452380952381,13
220084000658,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",557.0,,0.9039768185451638,0.6157880147494907,0.02513795415280675,31.5,17.686491935483872,21
220084000723,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",7.0,,0.35,0.675,0.0,7.0,1.0,21
220084001512,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",399.0,,0.8276583710407239,0.31817496229260933,0.35773001508295627,29.5,13.524137931034483,13
220084001518,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",95.0,,0.9392889087656531,0.8715339892665475,0.01542933810375665,14.5,6.580952380952381,21
220084001519,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220084001590,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220084001597,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",0.0,0.0,,,,25.0,0.0,21
220084001660,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220084001667,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",286.5,42.5,0.34358275701962315,0.1991581339654456,0.09432809559883676,23.5,12.19909090909091,21
220084001680,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",711.0,,0.851336427419275,0.5613390992845338,0.0671014220260655,40.0,17.79949874686717,21
220084001681,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",524.5,,0.9580030426775562,0.8843400374147432,0.031980870438713296,36.5,14.365615615615615,21
220084001693,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220084001704,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",573.5,,0.7488902266978011,0.3390342235843549,0.26177727913991045,38.5,14.899460188933872,13
220084001812,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",307.5,,0.9137102578214301,0.7104377460734093,0.09754561618898436,25.0,12.3,21
220084001813,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",476.0,,0.907214079875537,0.573475593585913,0.062182875731485204,34.5,13.831925675675675,21
220084001881,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",715.0,,0.9094847951943756,0.5921512579670594,0.19230731528479475,44.0,16.24082687338501,21
220084001882,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",451.0,,0.7071116255144033,0.009951725229503,0.08565309433364986,27.0,16.766666666666666,41
220084001883,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",670.5,,0.784688973925425,0.40736740233158314,0.08391252113553435,38.0,17.663548163548164,21
220084001884,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",549.0,,0.890577870688368,0.7112289084664776,0.07637250510178681,36.5,15.123303167420815,21
220084001964,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",389.0,69.5,0.40040986601300677,0.28561416794542205,0.06615317164550905,22.5,17.282738095238095,21
220084001965,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",351.0,,0.33760683760683763,0.2678062678062678,0.0555555555555555,24.975,14.056736380901803,21
220084001966,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",150.5,,0.933646882176294,0.7582361773538244,0.02331743508214095,13.0,11.576923076923077,21
220084001967,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",146.0,,0.890311986863711,0.6575181796856673,0.1096410978184377,13.5,10.826923076923077,12
220084002044,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",37.5,1.0,0.8464076246334311,0.8673020527859238,0.01136363636363635,8.0,4.6875,21
220084002046,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",39.0,,0.9205163043478262,0.8145380434782609,0.0217391304347826,7.5,5.160714285714286,21
220084002051,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",340.5,,0.4769961156668105,0.3553905912818299,0.056089771255934354,18.0,18.94582043343653,21
220084002061,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",21.0,,0.8571428571428571,0.6904761904761905,0.0952380952380952,5.0,4.2,21
220084002086,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",86.5,0.0,0.5832886625569552,0.4606673813990887,0.23244438488340924,4.0,21.625,13
220084002087,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",117.0,0.5,0.7347883597883598,0.7261904761904762,0.0429894179894179,5.5,21.3,21
220084002225,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2009,2010",,,,,,,,
220084002230,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2009,2010",,,,,,,,
220084002268,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",3,"2010,2011,2012",350.5,,0.522626203391487,0.42939696036749253,0.0483229894606525,19.0,18.44736842105263,21
220084002298,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2011,2012",299.5,,0.31902149574563365,0.1224977608598298,0.07603000447828029,19.975,14.981350355594241,12
220084002305,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2011,2012",93.0,18.0,0.6385416666666667,0.5236111111111111,0.12916666666666665,,,21
220084002346,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220084002411,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220084002416,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220084002417,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220084002419,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220087000374,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",0.0,0.0,,,,42.5,0.0,12
220087000384,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",3,"2009,2010,2011",0.0,,,,,,,12
220087000659,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",575.5,,0.8797930365746492,0.8403821096330414,0.0115966182842944,36.0,16.017482517482517,12
220087000660,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",1716.0,328.0,0.5501044316449113,0.37248062265648696,0.0351832232744831,87.45,19.621619677790562,22
220087000661,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",1001.0,,0.41607667672943915,0.2952814781094766,0.0268959541265353,67.63499999999999,14.801817084794376,12
220087000662,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",790.5,,0.9493614671851744,0.9044913341975129,0.046828940419607196,69.75,11.333710174717368,12
220087000663,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",752.5,,0.5372811671087533,0.4872015915119363,0.023709106984969,56.725,13.267653421736625,12
220087000664,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",671.0,,0.5267284382672843,0.26463020364630196,0.12359430723594306,47.0,14.27659574468085,12
220087000665,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",573.5,,0.6096962837200528,0.3602150537634409,0.029003961516694897,31.5,18.21875,41
220087000666,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",618.0,,0.8382426006104053,0.6390328151986182,0.0249248822958809,39.5,15.857558139534884,22
220087000667,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",441.0,,0.8855885135969062,0.619230057185173,0.0328454766116756,28.5,15.48152709359606,22
220087000668,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",1298.5,246.0,0.6189851814851814,0.5249313186813187,0.01170079920079915,66.595,19.491094904995784,22
220087000669,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",1913.5,354.0,0.3335070876464643,0.2464101548630268,0.03241403326687235,94.5,20.256048387096776,12
220087000670,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",649.0,,0.7131526563422672,0.4074470922147932,0.025706230832237997,37.5,17.2972972972973,22
220087000671,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",221.5,,0.7832742244506951,0.3115445762504586,0.03608699196934485,15.5,14.304166666666667,22
220087000672,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",646.0,,0.9775450536809815,0.9574194785276074,0.0146999616564417,41.5,15.58139534883721,12
220087000675,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",563.0,,0.6467398178598533,0.2772135087275487,0.0730710852517075,34.5,16.383838383838384,41
220087000676,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",368.0,,0.5826644020234095,0.21736144444854705,0.0231104382823173,21.5,17.12229437229437,22
220087000677,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",510.0,,0.856489761934131,0.7698902183298384,0.0217250524238312,35.405,14.40088891020568,12
220087000678,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",2367.0,482.5,0.3457450539792265,0.3006094852004477,0.043085923562138057,133.0,17.798903211216647,12
220087000680,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",744.0,,0.46956659285036373,0.1417047046594658,0.01272562932164315,44.0,16.90801033591731,22
220087000681,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",738.0,,0.4545167450058754,0.2303062573443008,0.10772620446533485,45.0,16.43443839683325,12
220087000682,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",847.5,,0.28188797900233215,0.0826790137560358,0.016350094874016702,49.5,17.14300327332242,22
220087000683,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",588.5,,0.7580739327726236,0.5155914910835573,0.0578311511893407,45.5,12.961557059961313,12
220087000684,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",328.0,,0.9207317073170732,0.8963414634146342,0.0152439024390243,31.1,10.546623794212218,12
220087000685,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",309.5,,0.7948589446428198,0.6557246966944392,0.0258149053018438,30.75,10.064780539397145,12
220087000686,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",879.5,153.0,0.7924353360146177,0.9430582946410546,0.0063130528854863505,55.5,15.84366883116883,12
220087000687,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",537.0,,0.4702378681685295,0.30907256036871467,0.02227824922924325,39.0,13.76923076923077,12
220087000688,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",857.5,,0.601652499149949,0.40692621557293435,0.054845290717443,62.0,13.830645161290322,12
220087000690,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",784.0,,0.7735289323553383,0.4468264058679706,0.037170334148329195,48.394999999999996,16.193224308051263,22
220087000691,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",434.0,,0.9873424779747964,0.639939035723579,0.09142782796178581,25.0,17.36,12
220087000692,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220087000693,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",433.0,,0.8986883231373387,0.6295060508107819,0.0535944220340341,26.25,16.528322440087145,22
220087000694,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",577.0,,0.48062319979052104,0.3474189849301586,0.0267221063466695,42.5,13.571151716500555,12
220087000695,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",826.0,,0.40010626213770106,0.1380161958154703,0.021182807518962253,42.0,19.67838910947249,22
220087000884,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",104.5,20.5,0.30740945026659305,0.22306490163633014,0.009606545320831,10.0,10.621212121212121,12
220087001147,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",616.5,,0.763930475233249,0.40298658654023245,0.04945719953902735,43.0,14.337209302325583,41
220087001173,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",1043.5,,0.3684796104664191,0.17297491394922546,0.0436094672382568,61.5,16.968667371760972,22
220087001176,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",670.0,,0.8833842552887364,0.717231275014294,0.02554138078902225,41.0,16.34146341463415,22
220087001392,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",0.0,0.0,,,,1.5,,12
220087001397,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",0.0,0.0,,,,48.5,0.0,12
220087001546,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",892.5,,0.6375937508631231,0.4504787037711261,0.01792785169598975,58.5,15.280298594847775,12
220087001556,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",866.5,,0.8112766252171041,0.5331496606250465,0.04032808021396065,53.0,16.35292022792023,22
220087001598,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",644.0,,0.8694828164069375,0.8027762841580124,0.0132098947018158,48.0,13.423795049934867,12
220087001600,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",674.0,,0.6000328156969151,0.17905367458721594,0.1846609742077431,47.5,14.187721631205672,41
220087002072,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",181.5,30.0,0.34685960591133,0.3058343596059113,0.03779248768472905,,,12
220087002073,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",3,"2009,2010,2011",0.0,,,,,,,12
220087002120,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2009,2010",,,,,,,,
220087002205,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2009,2010",,,,,,,,
220087002301,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2011,2012",246.5,,0.6180089485458613,0.41280031125376904,0.04075479039003985,19.0,10.495391705069125,12
220090000697,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",746.0,,0.6099332452853921,0.060996558942705906,0.0475935060151119,48.79,15.29789133958581,41
220090000698,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",266.0,,0.5230249073540919,0.00778816199376945,0.0,20.835,12.631542885280018,41
220090000699,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",1290.0,296.5,0.48100971419917354,0.1627975739743118,0.022127387983816853,79.06,16.33749157376002,22
220090000700,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",407.0,,0.4217416553047517,0.07080366611119525,0.00765035600666565,29.055,13.853474606547834,13
220090000701,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",278.0,,0.43184759538230566,0.037907024900346795,0.0071957343272764495,18.575,14.992808890825888,41
220090000702,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",499.5,,0.5467171717171717,0.01702741702741695,0.1021645021645021,32.925,15.176390841033921,32
220090000703,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",344.5,,0.6944219169750114,0.47812441921367865,0.0189906567320526,28.630000000000003,12.033710177676452,13
220090000704,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",443.5,,0.6547604516325908,0.0406011595971925,0.10660156647340044,28.13,15.766436738595047,32
220090000706,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",394.5,,0.6160266790037783,0.0354788341429562,0.0520086359781016,27.09,14.580772547649719,32
220090000707,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",283.0,,0.7404355209269803,0.015895015482968698,0.10779392668065124,18.355,15.430602677377761,32
220090000708,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",211.0,,0.7373301485003493,0.013723325145908901,0.062081708993397454,17.58,12.01052345448897,32
220090000709,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",582.0,,0.8151479381427973,0.5767149436702218,0.0207657519705759,42.894999999999996,13.544298003862705,13
220090000710,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",387.0,,0.564639976496982,0.0594052133967202,0.12407189786870354,26.505,14.602518144363358,32
220090000711,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",514.0,,0.47989393939393943,0.0514621212121212,0.06093181818181815,32.61,15.783950459287453,41
220090000712,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",332.5,,0.4775849896817639,0.025465225734042897,0.028705513920567652,20.990000000000002,15.845514571974839,22
220090000713,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",435.5,,0.6031337378000527,0.06444209970983905,0.0456739646531258,28.305,15.405174819130874,41
220090000714,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",317.0,,0.5804416403785488,0.0457413249211356,0.04100946372239745,22.134999999999998,14.324491779048927,22
220090000716,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",347.5,,0.7568650359616851,0.4317017997414736,0.0216308707036558,34.13,10.183525118637592,41
220090000717,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",445.5,,0.8013483281939657,0.4579327649797448,0.040434730032045396,35.47,12.580909936992017,22
220090000718,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",343.0,,0.8227868573374191,0.5154494382022472,0.0222846441947565,26.759999999999998,12.822141108734677,41
220090000719,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",290.5,,0.59553264604811,0.10499466761464625,0.0241023817987913,19.92,14.584987908109191,22
220090000721,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",1171.5,246.5,0.4416372751916518,0.02903379776721945,0.05840644766374205,68.13999999999999,17.205567424364816,32
220090000722,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",603.5,,0.8237480438184663,0.5352112676056338,0.0232785602503912,44.94,13.419762478339884,13
220090000724,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",567.5,,0.752557700220701,0.4955501315477749,0.0234401301761867,44.995,12.600531694260676,13
220090000725,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",1464.0,306.5,0.5714740978187023,0.37563334212731975,0.0160549398467978,86.67,16.889908593365853,13
220090000727,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",475.0,,0.7420154687089988,0.5158423063409254,0.01665176724885585,30.34,15.64300271857367,13
220090001520,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220090001547,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",0.5,0.0,0.0,0.0,0.0,1.25,0.3333333333333333,13
220090001603,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",325.0,,0.5449455764913178,0.06315305842119714,0.07704549975843344,21.615000000000002,15.035571793559384,41
220090001968,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",479.0,,0.5957738497417231,0.05537150454436475,0.04086005100150385,30.395,15.770164856682594,22
220090001999,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220090002119,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2009,2010",,,,,,,,
220090002194,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",2,"2009,2010",,,,,,,,
220090002330,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",1,2012,229.0,,0.4847161572052402,0.2052401746724891,0.0087336244541484,12.57,18.217979315831343,13
220090002339,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",0,,,,,,,,,
220096000729,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",166.5,,0.5565105674580197,0.0,0.0092103358425014,12.440000000000001,13.523714181704715,42
220096000730,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",336.5,,0.5232440024025722,0.19914408366604242,0.007450623608804651,21.33,15.777494679633577,32
220096000731,2012_isaac,2012 Isaac,2013,"2009,2010,2011,2012",4,"2009,2010,2011,2012",394.5,,0.5790148448043184,0.1901677270098322,0.00253518411413145,23.5,16.79891304347826,41
